YEAR,City_State,POPULATION
2021,"Meadow Woods, Florida",39102.0
2021,"Medley, Florida",1110.0
2021,"Medulla, Florida",10190.0
2021,"Melbourne, Florida",81956.0
2021,"Melbourne Beach, Florida",3227.0
2021,"Melbourne Village, Florida",845.0
2021,"Memphis, Florida",8995.0
2021,"Merritt Island, Florida",37426.0
2021,"Mexico Beach, Florida",1547.0
2021,"Miami, Florida",470777.0
2021,"Miami Beach, Florida",93150.0
2021,"Miami Gardens, Florida",115465.0
2021,"Miami Lakes, Florida",32185.0
2021,"Miami Shores, Florida",10731.0
2021,"Miami Springs, Florida",14611.0
2021,"Micanopy, Florida",483.0
2021,"Micco, Florida",8613.0
2021,"Middleburg, Florida",13950.0
2021,"Midway, Florida",3511.0
2021,"Midway (Santa Rosa County), Florida",18654.0
2021,"Midway (Seminole County), Florida",1490.0
2021,"Milton, Florida",10181.0
2021,"Mims, Florida",5668.0
2021,"Minneola, Florida",11830.0
2021,"Miramar, Florida",147485.0
2021,"Miramar Beach, Florida",9122.0
2021,"Molino, Florida",1038.0
2021,"Monticello, Florida",1907.0
2021,"Montura, Florida",3867.0
2021,"Montverde, Florida",1719.0
2021,"Moon Lake, Florida",4304.0
2021,"Moore Haven, Florida",2601.0
2021,"Morriston, Florida",49.0
2021,"Mount Carmel, Florida",190.0
2021,"Mount Dora, Florida",14084.0
2021,"Mount Plymouth, Florida",6033.0
2021,"Mulat, Florida",407.0
2021,"Mulberry, Florida",4140.0
2021,"Munson, Florida",130.0
2021,"Myrtle Grove, Florida",17010.0
2021,"Naples, Florida",21990.0
2021,"Naples Manor, Florida",6854.0
2021,"Naples Park, Florida",5761.0
2021,"Naranja, Florida",12981.0
2021,"Nassau Village-Ratliff, Florida",4587.0
2021,"Navarre, Florida",37764.0
2021,"Navarre Beach, Florida",1093.0
2021,"Neptune Beach, Florida",7002.0
2021,"Newberry, Florida",6111.0
2021,"New Port Richey, Florida",16056.0
2021,"New Port Richey East, Florida",10277.0
2021,"New Smyrna Beach, Florida",26867.0
2021,"Niceville, Florida",15892.0
2021,"Nobleton, Florida",169.0
2021,"Nocatee, Florida",16757.0
2021,"Nokomis, Florida",3312.0
2021,"Noma, Florida",172.0
2021,"North Bay Village, Florida",8556.0
2021,"North Brooksville, Florida",3211.0
2021,"Northdale, Florida",22865.0
2021,"North DeLand, Florida",1331.0
2021,"North Fort Myers, Florida",42081.0
2021,"North Key Largo, Florida",846.0
2021,"North Lauderdale, Florida",45001.0
2021,"North Miami, Florida",63700.0
2021,"North Miami Beach, Florida",45063.0
2021,"North Palm Beach, Florida",13158.0
2021,"North Port, Florida",68820.0
2021,"North Redington Beach, Florida",1423.0
2021,"North River Shores, Florida",3915.0
2021,"North Sarasota, Florida",9299.0
2021,"North Weeki Wachee, Florida",8070.0
2021,"Oak Hill, Florida",1783.0
2021,"Oakland, Florida",3182.0
2021,"Oakland Park, Florida",45470.0
2021,"Oakleaf Plantation, Florida",30699.0
2021,"Oak Ridge, Florida",25676.0
2021,"Ocala, Florida",59480.0
2021,"Ocean Breeze Park, Florida",77.0
2021,"Ocean City, Florida",6659.0
2021,"Ocean Ridge, Florida",1573.0
2021,"Ocoee, Florida",48644.0
2021,"Odessa, Florida",8676.0
2021,"Ojus, Florida",17566.0
2021,"Okahumpka, Florida",130.0
2021,"Okeechobee, Florida",5615.0
2021,"Oldsmar, Florida",14806.0
2021,"Olga, Florida",2526.0
2021,"Olympia Heights, Florida",15355.0
2021,"Ona, Florida",610.0
2021,"Opa-locka, Florida",16856.0
2021,"Orange City, Florida",12051.0
2021,"Orange Park, Florida",8639.0
2021,"Orangetree, Florida",5098.0
2021,"Orchid, Florida",444.0
2021,"Oriole Beach, Florida",2018.0
2021,"Orlando, Florida",290847.0
2021,"Orlovista, Florida",5596.0
2021,"Ormond Beach, Florida",43090.0
2021,"Ormond-by-the-Sea, Florida",7359.0
2021,"Osprey, Florida",7301.0
2021,"Otter Creek, Florida",17.0
2021,"Oviedo, Florida",42235.0
2021,"Pace, Florida",24169.0
2021,"Page Park, Florida",314.0
2021,"Pahokee, Florida",6337.0
2021,"Paisley, Florida",1570.0
2021,"Palatka, Florida",10204.0
2021,"Palm Bay, Florida",113232.0
2021,"Palm Beach, Florida",8618.0
2021,"Palm Beach Gardens, Florida",57460.0
2021,"Palm Beach Shores, Florida",1275.0
2021,"Palm City, Florida",25217.0
2021,"Palm Coast, Florida",88841.0
2021,"Palmetto, Florida",13687.0
2021,"Palmetto Bay, Florida",25030.0
2021,"Palmetto Estates, Florida",16848.0
2021,"Palm Harbor, Florida",62796.0
2021,"Palmona Park, Florida",1172.0
2021,"Palm River-Clair Mel, Florida",24875.0
2021,"Palm Shores, Florida",1416.0
2021,"Palm Springs, Florida",26989.0
2021,"Palm Springs North, Florida",5497.0
2021,"Palm Valley, Florida",21940.0
2021,"Panacea, Florida",1047.0
2021,"Panama City, Florida",36776.0
2021,"Panama City Beach, Florida",13079.0
2021,"Paradise Heights, Florida",421.0
2021,"Parker, Florida",4622.0
2021,"Parkland, Florida",33304.0
2021,"Pasadena Hills, Florida",10710.0
2021,"Patrick AFB, Florida",1527.0
2021,"Paxton, Florida",670.0
2021,"Pea Ridge, Florida",4441.0
2021,"Pebble Creek, Florida",9480.0
2021,"Pelican Bay, Florida",5765.0
2021,"Pembroke Park, Florida",6815.0
2021,"Pembroke Pines, Florida",174523.0
2021,"Penney Farms, Florida",739.0
2021,"Pensacola, Florida",52772.0
2021,"Perry, Florida",6890.0
2021,"Pierson, Florida",1373.0
2021,"Pine Air, Florida",2475.0
2021,"Pine Castle, Florida",11608.0
2021,"Pinecrest, Florida",19834.0
2021,"Pine Hills, Florida",78691.0
2021,"Pine Island, Florida",-29.0
2021,"Pine Island Center, Florida",2156.0
2021,"Pine Lakes, Florida",483.0
2021,"Pineland, Florida",252.0
2021,"Pine Level, Florida",121.0
2021,"Pinellas Park, Florida",53556.0
2021,"Pine Manor, Florida",6107.0
2021,"Pine Ridge (Citrus County), Florida",10450.0
2021,"Pine Ridge (Collier County), Florida",1695.0
2021,"Pinewood, Florida",17011.0
2021,"Pioneer, Florida",598.0
2021,"Pittman, Florida",260.0
2021,"Plantation, Florida",50430.0
2021,"Plantation Island, Florida",379.0
2021,"Plantation Mobile Home Park, Florida",1841.0
2021,"Plant City, Florida",39635.0
2021,"Poinciana, Florida",73888.0
2021,"Point Baker, Florida",3978.0
2021,"Polk City, Florida",2374.0
2021,"Pomona Park, Florida",1020.0
2021,"Pompano Beach, Florida",112036.0
2021,"Ponce de Leon, Florida",560.0
2021,"Ponce Inlet, Florida",3252.0
2021,"Port Charlotte, Florida",62348.0
2021,"Port LaBelle, Florida",5266.0
2021,"Port Orange, Florida",63479.0
2021,"Port Richey, Florida",2769.0
2021,"Port St. Joe, Florida",3420.0
2021,"Port St. John, Florida",10942.0
2021,"Port St. Lucie, Florida",194318.0
2021,"Port Salerno, Florida",11485.0
2021,"Pretty Bayou, Florida",3827.0
2021,"Princeton, Florida",34215.0
2021,"Progress Village, Florida",11321.0
2021,"Punta Gorda, Florida",19860.0
2021,"Punta Rassa, Florida",1990.0
2021,"Quail Ridge, Florida",2466.0
2021,"Quincy, Florida",7427.0
2021,"Raiford, Florida",186.0
2021,"Raleigh, Florida",718.0
2021,"Reddick, Florida",781.0
2021,"Redington Beach, Florida",1433.0
2021,"Redington Shores, Florida",2440.0
2021,"Richmond Heights, Florida",11477.0
2021,"Richmond West, Florida",39080.0
2021,"Ridgecrest, Florida",3822.0
2021,"Ridge Manor, Florida",4574.0
2021,"Ridge Wood Heights, Florida",3930.0
2021,"Rio, Florida",985.0
2021,"Rio Pinar, Florida",5456.0
2021,"River Park, Florida",6994.0
2021,"River Ridge, Florida",5184.0
2021,"Riverview, Florida",101605.0
2021,"Riviera Beach, Florida",35080.0
2021,"Rockledge, Florida",27773.0
2021,"Roeville, Florida",556.0
2021,"Roosevelt Gardens, Florida",2911.0
2021,"Roseland, Florida",1630.0
2021,"Rotonda, Florida",8757.0
2021,"Royal Palm Beach, Florida",40606.0
2021,"Royal Palm Estates, Florida",3519.0
2021,"Ruskin, Florida",27247.0
2021,"Safety Harbor, Florida",17880.0
2021,"St. Augustine, Florida",14747.0
2021,"St. Augustine Beach, Florida",7200.0
2021,"St. Augustine Shores, Florida",10073.0
2021,"St. Augustine South, Florida",5447.0
2021,"St. Cloud, Florida",54485.0
2021,"St. James City, Florida",3727.0
2021,"St. Leo, Florida",1415.0
2021,"St. Lucie Village, Florida",804.0
2021,"St. Marks, Florida",243.0
2021,"St. Pete Beach, Florida",9598.0
2021,"St. Petersburg, Florida",263591.0
2021,"Samoset, Florida",4277.0
2021,"Samsula-Spruce Creek, Florida",5873.0
2021,"San Antonio, Florida",1262.0
2021,"San Carlos Park, Florida",17606.0
2021,"San Castle, Florida",4580.0
2021,"Sanford, Florida",61649.0
2021,"Sanibel, Florida",7458.0
2021,"Sarasota, Florida",57125.0
2021,"Sarasota Springs, Florida",16767.0
2021,"Satellite Beach, Florida",10762.0
2021,"Sawgrass, Florida",5016.0
2021,"Schall Circle, Florida",1239.0
2021,"Sea Ranch Lakes, Florida",490.0
2021,"Sebastian, Florida",25679.0
2021,"Sebring, Florida",10425.0
2021,"Seffner, Florida",8697.0
2021,"Seminole, Florida",18856.0
2021,"Seminole Manor, Florida",3031.0
2021,"Seville, Florida",900.0
2021,"Sewall's Point, Florida",2206.0
2021,"Shady Hills, Florida",12350.0
2021,"Shalimar, Florida",892.0
2021,"Sharpes, Florida",3048.0
2021,"Siesta Key, Florida",5298.0
2021,"Silver Lake, Florida",1683.0
2021,"Silver Springs Shores, Florida",9620.0
2021,"Sky Lake, Florida",7036.0
2021,"Sneads, Florida",1970.0
2021,"Solana, Florida",911.0
2021,"Sopchoppy, Florida",496.0
2021,"Sorrento, Florida",265.0
2021,"South Apopka, Florida",6650.0
2021,"South Bay, Florida",5246.0
2021,"South Beach, Florida",3354.0
2021,"South Bradenton, Florida",26985.0
2021,"South Brooksville, Florida",4050.0
2021,"Southchase, Florida",15115.0
2021,"South Daytona, Florida",12681.0
2021,"Southeast Arcadia, Florida",8622.0
2021,"Southgate, Florida",7225.0
2021,"South Gate Ridge, Florida",6510.0
2021,"South Highpoint, Florida",5276.0
2021,"South Miami, Florida",12495.0
2021,"South Miami Heights, Florida",38636.0
2021,"South Palm Beach, Florida",1393.0
2021,"South Pasadena, Florida",5086.0
2021,"South Patrick Shores, Florida",7159.0
2021,"South Sarasota, Florida",5576.0
2021,"South Venice, Florida",14555.0
2021,"Southwest Ranches, Florida",8104.0
2021,"Springfield, Florida",9551.0
2021,"Spring Hill, Florida",111412.0
2021,"Springhill, Florida",55.0
2021,"Spring Lake, Florida",585.0
2021,"Spring Ridge, Florida",477.0
2021,"Stacey Street, Florida",453.0
2021,"Starke, Florida",5282.0
2021,"Steinhatchee, Florida",711.0
2021,"Stock Island, Florida",4716.0
2021,"Stuart, Florida",16428.0
2021,"Sugarmill Woods, Florida",9287.0
2021,"Sumatra, Florida",306.0
2021,"Sun City Center, Florida",24372.0
2021,"Suncoast Estates, Florida",4710.0
2021,"Sunny Isles Beach, Florida",23032.0
2021,"Sunrise, Florida",96491.0
2021,"Sunset, Florida",15670.0
2021,"Surfside, Florida",5915.0
2021,"Sweetwater, Florida",23914.0
2021,"Taft, Florida",1350.0
2021,"Tallahassee, Florida",195303.0
2021,"Tamarac, Florida",67052.0
2021,"Tamiami, Florida",58366.0
2021,"Tampa, Florida",393542.0
2021,"Tangelo Park, Florida",2967.0
2021,"Tangerine, Florida",2969.0
2021,"Tarpon Springs, Florida",25585.0
2021,"Tavares, Florida",16981.0
2021,"Tavernier, Florida",2074.0
2021,"Taylor Creek, Florida",3633.0
2021,"Temple Terrace, Florida",26865.0
2021,"Tequesta, Florida",6150.0
2021,"The Acreage, Florida",39795.0
2021,"The Crossings, Florida",22980.0
2021,"The Hammocks, Florida",63596.0
2021,"The Meadows, Florida",4312.0
2021,"The Villages, Florida",91261.0
2021,"Thonotosassa, Florida",14664.0
2021,"Three Lakes, Florida",16512.0
2021,"Three Oaks, Florida",3943.0
2021,"Tice, Florida",4831.0
2021,"Tierra Verde, Florida",3476.0
2021,"Tiger Point, Florida",2789.0
2021,"Tildenville, Florida",1454.0
2021,"Timber Pines, Florida",5386.0
2021,"Titusville, Florida",45967.0
2021,"Town 'n' Country, Florida",88730.0
2021,"Treasure Island, Florida",6879.0
2021,"Trenton, Florida",2285.0
2021,"Trilby, Florida",204.0
2021,"Trinity, Florida",10774.0
2021,"Tyndall AFB, Florida",2796.0
2021,"Umatilla, Florida",3787.0
2021,"Union Park, Florida",12516.0
2021,"University (Hillsborough County), Florida",48691.0
2021,"University (Orange County), Florida",41820.0
2021,"University Park, Florida",27323.0
2021,"Upper Grand Lagoon, Florida",18452.0
2021,"Valparaiso, Florida",4974.0
2021,"Valrico, Florida",38878.0
2021,"Vamo, Florida",4471.0
2021,"Venice, Florida",23268.0
2021,"Venice Gardens, Florida",8589.0
2021,"Vernon, Florida",536.0
2021,"Vero Beach, Florida",16788.0
2021,"Vero Beach South, Florida",24450.0
2021,"Verona Walk, Florida",2790.0
2021,"Viera East, Florida",11159.0
2021,"Viera West, Florida",12348.0
2021,"Villano Beach, Florida",2628.0
2021,"Villas, Florida",12387.0
2021,"Vineyards, Florida",4334.0
2021,"Virginia Gardens, Florida",2666.0
2021,"Wabasso, Florida",528.0
2021,"Wabasso Beach, Florida",1726.0
2021,"Wacissa, Florida",418.0
2021,"Wahneta, Florida",5386.0
2021,"Waldo, Florida",803.0
2021,"Wallace, Florida",2216.0
2021,"Warm Mineral Springs, Florida",5230.0
2021,"Warrington, Florida",13761.0
2021,"Washington Park, Florida",1677.0
2021,"Watergate, Florida",3461.0
2021,"Watertown, Florida",3673.0
2021,"Wauchula, Florida",4806.0
2021,"Waukeenah, Florida",102.0
2021,"Wausau, Florida",526.0
2021,"Waverly, Florida",1169.0
2021,"Webster, Florida",661.0
2021,"Wedgefield, Florida",8348.0
2021,"Weeki Wachee, Florida",2.0
2021,"Weeki Wachee Gardens, Florida",1712.0
2021,"Wekiwa Springs, Florida",24050.0
2021,"Welaka, Florida",698.0
2021,"Wellington, Florida",67339.0
2021,"Wesley Chapel, Florida",61630.0
2021,"West Bradenton, Florida",4288.0
2021,"Westchase, Florida",24462.0
2021,"Westchester, Florida",30545.0
2021,"West DeLand, Florida",4344.0
2021,"Westgate, Florida",10381.0
2021,"West Lealman, Florida",15874.0
2021,"West Little River, Florida",32599.0
2021,"West Melbourne, Florida",23062.0
2021,"West Miami, Florida",7868.0
2021,"Weston, Florida",73135.0
2021,"West Palm Beach, Florida",112106.0
2021,"West Park, Florida",15287.0
2021,"West Pensacola, Florida",20845.0
2021,"West Perrine, Florida",10317.0
2021,"West Samoset, Florida",7791.0
2021,"West Vero Corridor, Florida",8686.0
2021,"Westview, Florida",12110.0
2021,"Westville, Florida",301.0
2021,"Westwood Lakes, Florida",12221.0
2021,"Wewahitchka, Florida",2225.0
2021,"Whiskey Creek, Florida",5141.0
2021,"White City, Florida",4548.0
2021,"White Springs, Florida",773.0
2021,"Whitfield (Manatee County), Florida",3871.0
2021,"Whitfield (Santa Rosa County), Florida",201.0
2021,"Wildwood, Florida",6665.0
2021,"Williamsburg, Florida",8392.0
2021,"Williston, Florida",2665.0
2021,"Williston Highlands, Florida",2021.0
2021,"Willow Oak, Florida",6540.0
2021,"Wilton Manors, Florida",12776.0
2021,"Wimauma, Florida",9053.0
2021,"Windermere, Florida",3682.0
2021,"Windsor, Florida",233.0
2021,"Winter Beach, Florida",2971.0
2021,"Winter Garden, Florida",46124.0
2021,"Winter Haven, Florida",41956.0
2021,"Winter Park, Florida",30968.0
2021,"Winter Springs, Florida",36472.0
2021,"Wiscon, Florida",537.0
2021,"Woodlawn Beach, Florida",3102.0
2021,"Woodville, Florida",2622.0
2021,"World Golf Village, Florida",18889.0
2021,"Worthington Springs, Florida",538.0
2021,"Wright, Florida",23224.0
2021,"Yalaha, Florida",1089.0
2021,"Yankeetown, Florida",559.0
2021,"Yeehaw Junction, Florida",280.0
2021,"Yulee, Florida",12601.0
2021,"Zellwood, Florida",3432.0
2021,"Zephyrhills, Florida",15694.0
2021,"Zephyrhills North, Florida",2604.0
2021,"Zephyrhills South, Florida",4846.0
2021,"Zephyrhills West, Florida",4699.0
2021,"Zolfo Springs, Florida",1500.0
2021,"Abbeville, Georgia",2821.0
2021,"Acworth, Georgia",23494.0
2021,"Adairsville, Georgia",4949.0
2021,"Adel, Georgia",5260.0
2021,"Adrian, Georgia",732.0
2021,"Ailey, Georgia",680.0
2021,"Alamo, Georgia",3520.0
2021,"Alapaha, Georgia",707.0
2021,"Albany, Georgia",73341.0
2021,"Aldora, Georgia",118.0
2021,"Allenhurst, Georgia",843.0
2021,"Allentown, Georgia",107.0
2021,"Alma, Georgia",3468.0
2021,"Alpharetta, Georgia",68647.0
2021,"Alston, Georgia",167.0
2021,"Alto, Georgia",1068.0
2021,"Ambrose, Georgia",360.0
2021,"Americus, Georgia",15189.0
2021,"Andersonville, Georgia",200.0
2021,"Arabi, Georgia",666.0
2021,"Aragon, Georgia",1216.0
2021,"Arcade, Georgia",1427.0
2021,"Argyle, Georgia",219.0
2021,"Arlington, Georgia",1459.0
2021,"Arnoldsville, Georgia",421.0
2021,"Ashburn, Georgia",3496.0
2021,"Athens-Clarke County unified government (balance), Georgia",127075.0
2021,"Atlanta, Georgia",501329.0
2021,"Attapulgus, Georgia",643.0
2021,"Auburn, Georgia",7454.0
2021,"Augusta-Richmond County consolidated government (balance), Georgia",198334.0
2021,"Austell, Georgia",7560.0
2021,"Avalon, Georgia",229.0
2021,"Avera, Georgia",263.0
2021,"Avondale Estates, Georgia",3208.0
2021,"Baconton, Georgia",891.0
2021,"Bainbridge, Georgia",12122.0
2021,"Baldwin, Georgia",3644.0
2021,"Ball Ground, Georgia",2358.0
2021,"Barnesville, Georgia",6607.0
2021,"Bartow, Georgia",324.0
2021,"Barwick, Georgia",248.0
2021,"Baxley, Georgia",4777.0
2021,"Bellville, Georgia",80.0
2021,"Belvedere Park, Georgia",16416.0
2021,"Berkeley Lake, Georgia",1935.0
2021,"Berlin, Georgia",665.0
2021,"Bethlehem, Georgia",932.0
2021,"Between, Georgia",222.0
2021,"Bishop, Georgia",347.0
2021,"Blackshear, Georgia",3544.0
2021,"Blairsville, Georgia",640.0
2021,"Blakely, Georgia",4497.0
2021,"Bloomingdale, Georgia",2741.0
2021,"Blue Ridge, Georgia",1286.0
2021,"Bluffton, Georgia",68.0
2021,"Blythe, Georgia",703.0
2021,"Bogart, Georgia",1245.0
2021,"Bonanza, Georgia",4112.0
2021,"Boston, Georgia",1294.0
2021,"Bostwick, Georgia",316.0
2021,"Bowdon, Georgia",2110.0
2021,"Bowersville, Georgia",496.0
2021,"Bowman, Georgia",774.0
2021,"Boykin, Georgia",-139.0
2021,"Braselton, Georgia",11710.0
2021,"Braswell, Georgia",493.0
2021,"Bremen, Georgia",6423.0
2021,"Brinson, Georgia",217.0
2021,"Bronwood, Georgia",157.0
2021,"Brooklet, Georgia",1708.0
2021,"Brooks, Georgia",509.0
2021,"Broxton, Georgia",1132.0
2021,"Brunswick, Georgia",16278.0
2021,"Buchanan, Georgia",1384.0
2021,"Buckhead, Georgia",171.0
2021,"Buena Vista, Georgia",2071.0
2021,"Buford, Georgia",16380.0
2021,"Butler, Georgia",1740.0
2021,"Byromville, Georgia",526.0
2021,"Byron, Georgia",5432.0
2021,"Cadwell, Georgia",560.0
2021,"Cairo, Georgia",9555.0
2021,"Calhoun, Georgia",17154.0
2021,"Calvary, Georgia",155.0
2021,"Camak, Georgia",147.0
2021,"Camilla, Georgia",4883.0
2021,"Candler-McAfee, Georgia",24270.0
2021,"Canon, Georgia",945.0
2021,"Canoochee, Georgia",93.0
2021,"Canton, Georgia",29197.0
2021,"Carl, Georgia",112.0
2021,"Carlton, Georgia",536.0
2021,"Carnesville, Georgia",820.0
2021,"Carrollton, Georgia",27209.0
2021,"Cartersville, Georgia",20945.0
2021,"Cave Spring, Georgia",1241.0
2021,"Cecil, Georgia",405.0
2021,"Cedar Springs, Georgia",109.0
2021,"Cedartown, Georgia",9934.0
2021,"Centerville, Georgia",8056.0
2021,"Centralhatchee, Georgia",486.0
2021,"Chamblee, Georgia",37265.0
2021,"Chatsworth, Georgia",4278.0
2021,"Chattahoochee Hills, Georgia",3164.0
2021,"Chattanooga Valley, Georgia",3502.0
2021,"Chauncey, Georgia",354.0
2021,"Cherry Log, Georgia",69.0
2021,"Chester, Georgia",2113.0
2021,"Chickamauga, Georgia",3247.0
2021,"Clarkesville, Georgia",1767.0
2021,"Clarkston, Georgia",15120.0
2021,"Claxton, Georgia",2278.0
2021,"Clayton, Georgia",1800.0
2021,"Clermont, Georgia",1008.0
2021,"Cleveland, Georgia",4080.0
2021,"Climax, Georgia",154.0
2021,"Cobbtown, Georgia",363.0
2021,"Cochran, Georgia",4719.0
2021,"Cohutta, Georgia",435.0
2021,"Colbert, Georgia",562.0
2021,"Coleman, Georgia",-55.0
2021,"College Park, Georgia",14768.0
2021,"Collins, Georgia",477.0
2021,"Colquitt, Georgia",2184.0
2021,"Columbus, Georgia",202509.0
2021,"Comer, Georgia",1210.0
2021,"Commerce, Georgia",6820.0
2021,"Concord, Georgia",297.0
2021,"Conley, Georgia",5289.0
2021,"Conyers, Georgia",16390.0
2021,"Coolidge, Georgia",497.0
2021,"Cordele, Georgia",10693.0
2021,"Cornelia, Georgia",4339.0
2021,"Country Club Estates, Georgia",7624.0
2021,"Covington, Georgia",14085.0
2021,"Crawford, Georgia",878.0
2021,"Crawfordville, Georgia",597.0
2021,"Crooked Creek, Georgia",528.0
2021,"Culloden, Georgia",256.0
2021,"Cumming, Georgia",6320.0
2021,"Cusseta-Chattahoochee County unified government, Georgia",10702.0
2021,"Cuthbert, Georgia",3481.0
2021,"Dacula, Georgia",6037.0
2021,"Dahlonega, Georgia",7165.0
2021,"Daisy, Georgia",233.0
2021,"Dallas, Georgia",13908.0
2021,"Dalton, Georgia",34018.0
2021,"Damascus, Georgia",227.0
2021,"Danielsville, Georgia",1009.0
2021,"Danville, Georgia",77.0
2021,"Darien, Georgia",2359.0
2021,"Dasher, Georgia",803.0
2021,"Davisboro, Georgia",1769.0
