,City_State,Jan_2021
1764,"Colorado Springs, Colorado",1662.6204958867274
1765,"Los Angeles-Long Beach-Anaheim, California",2910.6690010589637
1766,"Providence, Rhode Island",1412.2299672527088
1767,"San Francisco, California",2641.573464724579
1768,"Miami-Fort Lauderdale, Florida",1685.9206015814366
1769,"Dallas-Fort Worth, Texas",1426.052185877819
1770,"Columbus, Ohio",1287.2312561009255
1771,"Los Angeles-Long Beach-Anaheim, California",2981.415700637145
1772,"Las Vegas, Nevada",1817.4204576755592
1773,"Boston, Massachusetts",1418.3696830259846
1774,"Seattle, Washington",2268.070209609674
1775,"Boston, Massachusetts",2131.436643614247
1776,"Phoenix, Arizona",1373.9155918459974
1777,"Dallas-Fort Worth, Texas",1649.3261174730064
1778,"Detroit, Michigan",964.3091572040487
1779,"Dallas-Fort Worth, Texas",1178.2042549036623
1780,"Phoenix, Arizona",1831.8624795218377
1781,"Cincinnati, Ohio",884.3760989294742
1782,"San Francisco, California",3553.3164345930836
1783,"Melbourne, Florida",1400.7823088329847
1784,"Seattle, Washington",1552.0221294790663
1785,"Charleston, South Carolina",1442.000545320579
1786,"Tucson, Arizona",1431.6036210019909
1787,"Orlando, Florida",1625.4272631019442
1788,"Columbus, Ohio",1329.5363239151266
1789,"New York, New York",2280.977163248606
1790,"Hartford, Connecticut",1052.970378944097
1791,"North Port-Sarasota-Bradenton, Florida",1897.2659326659373
1792,"Phoenix, Arizona",1700.554811729213
1793,"Miami-Fort Lauderdale, Florida",1778.2897528041165
1794,"Memphis, Tennessee",868.6882208632775
1795,"Las Vegas, Nevada",1573.1070154307452
1796,"Austin, Texas",2066.9531846194786
1797,"San Antonio, Texas",1341.3978954836887
1798,"Houston, Texas",1598.5137224494918
1799,"Miami-Fort Lauderdale, Florida",1953.2026852228319
1800,"Indianapolis, Indiana",1387.4498566535906
1801,"Jacksonville, Florida",1577.9999964794406
1802,"Birmingham, Alabama",1369.8745085024993
1803,"Chicago, Illinois",1666.3269735673884
1804,"New York, New York",2005.0199208624433
1805,"Houston, Texas",1494.0805635299448
1806,"Miami-Fort Lauderdale, Florida",1435.388804666531
1807,"Durham, North Carolina",1316.824108403295
1808,"Indianapolis, Indiana",1405.6769578887015
1809,"San Francisco, California",2612.4375764518886
1810,"Orlando, Florida",1572.5283647702067
1811,"Melbourne, Florida",1503.48051933008
1812,"Minneapolis-St Paul, Minnesota",1581.5081503992596
1813,"Tampa, Florida",2054.2994352000283
1814,"Washington, District of Columbia",2069.333103551356
1815,"Chicago, Illinois",2870.9364182654544
1816,"Seattle, Washington",2394.4602323596628
1817,"Daytona Beach, Florida",2073.602910690816
1818,"Stamford, Connecticut",7218.795949765634
1819,"Charleston, South Carolina",1306.044157914942
1820,"Miami-Fort Lauderdale, Florida",1746.759281876558
1821,"Birmingham, Alabama",1289.1260992511961
1822,"Colorado Springs, Colorado",2047.5202427781212
1823,"Baltimore, Maryland",1324.1450241609168
1824,"Tampa, Florida",1263.3430379306396
1825,"Chicago, Illinois",1544.3710463238313
1826,"Memphis, Tennessee",1296.8992461417456
1827,"Omaha, Nebraska",1486.8133337659042
1828,"Miami-Fort Lauderdale, Florida",1880.1159849837518
1829,"Tampa, Florida",2195.853977437697
1830,"Houston, Texas",1265.9639249077122
1831,"Colorado Springs, Colorado",1401.4184179749416
1832,"Los Angeles-Long Beach-Anaheim, California",3243.3603478901514
1833,"Tampa, Florida",1913.2081138112217
1834,"Phoenix, Arizona",2209.591523795645
1835,"Atlanta, Georgia",1691.8528513072538
1836,"Omaha, Nebraska",1136.8514588454507
1837,"Charlotte, North Carolina",1335.0189633247342
1838,"Denver, Colorado",1614.0000894677944
1839,"New Haven, Connecticut",989.5311601241344
1840,"Atlanta, Georgia",1520.9171661072905
1841,"Denver, Colorado",1894.0907744645663
1842,"Provo, Utah",1012.352119146256
1843,"El Paso, Texas",1023.7439126971904
1844,"Raleigh, North Carolina",1554.25506079173
1845,"Tulsa, Oklahoma",927.892010738652
1846,"Atlanta, Georgia",1657.8374542337267
1847,"Kansas City, Missouri",1139.15076191952
1848,"Oklahoma City, Oklahoma",1292.8754683298043
1849,"Phoenix, Arizona",1545.6951955861146
1850,"Colorado Springs, Colorado",1743.4607035247284
1851,"Los Angeles-Long Beach-Anaheim, California",2522.7781127059043
1852,"New Orleans, Louisiana",1417.74586513807
1853,"Fort Myers, Florida",1138.9386489222566
1854,"Atlanta, Georgia",1818.9734376007161
1855,"Houston, Texas",1398.3905276091464
1856,"Boston, Massachusetts",1895.7175919069539
1857,"North Port-Sarasota-Bradenton, Florida",1821.8344739542824
1858,"Chicago, Illinois",1899.421640587165
1859,"Riverside, California",2374.551554128473
1860,"Tampa, Florida",1858.0416132246035
1861,"Fort Myers, Florida",1549.041120283045
1862,"Washington, District of Columbia",2397.9434694439306
1863,"Philadelphia, Pennsylvania",1653.3628762469427
1864,"New York, New York",2911.6355682030526
1865,"Tampa, Florida",1595.303561422302
1866,"Philadelphia, Pennsylvania",1609.9615257410371
1867,"Dayton, Ohio",755.2125057244964
1868,"Lakeland, Florida",1067.9897996968866
1869,"Atlanta, Georgia",1057.683372234183
1870,"St. Louis, Missouri",1114.9276358302943
1871,"Charleston, South Carolina",2217.8300546749715
1872,"Tampa, Florida",1365.0392627695844
1873,"Tampa, Florida",1473.4435186716314
1874,"Kansas City, Missouri",1788.2090284299836
1875,"Baltimore, Maryland",1867.575503869557
1876,"Dallas-Fort Worth, Texas",1901.64400665986
1877,"Phoenix, Arizona",1557.5624754478551
1878,"Tampa, Florida",2051.833412732162
1879,"Omaha, Nebraska",1070.1487941661155
1880,"Atlanta, Georgia",1206.234806657496
1881,"Washington, District of Columbia",2592.3880482592526
1882,"Rochester, New York",941.9827332791548
1883,"Tampa, Florida",1633.353934292293
1884,"New York, New York",3052.2134801457205
1885,"Nashville, Tennessee",1661.592714468872
1886,"Tampa, Florida",1957.8664673946619
1887,"San Diego, California",2283.861583643454
1888,"Denver, Colorado",2692.655338602995
1889,"Los Angeles-Long Beach-Anaheim, California",2214.9259055600733
1890,"Los Angeles-Long Beach-Anaheim, California",2239.4563168875507
1891,"San Diego, California",3555.921288333295
1892,"Miami-Fort Lauderdale, Florida",2022.33637619733
1893,"Tampa, Florida",1822.4297694142847
1894,"New York, New York",1706.9968278398035
1895,"Atlanta, Georgia",1397.1485280698816
1896,"Seattle, Washington",1942.3934241591794
1897,"Washington, District of Columbia",2328.3801001169863
1898,"Kansas City, Missouri",1634.3409745434578
1899,"Seattle, Washington",1973.3846559066658
1900,"Raleigh, North Carolina",1437.772498168218
1901,"New York, New York",2335.752810564897
1902,"Portland, Oregon",1846.5903460197494
1903,"Seattle, Washington",1739.1813930452238
1904,"Cincinnati, Ohio",1345.6666806994424
1905,"Miami-Fort Lauderdale, Florida",1778.8934883297045
1906,"Detroit, Michigan",2114.073379067153
1907,"Los Angeles-Long Beach-Anaheim, California",4621.393585523831
1908,"San Diego, California",2727.2088989741774
1909,"Seattle, Washington",1863.7460775865193
1910,"Orlando, Florida",1582.5954922249864
1911,"Philadelphia, Pennsylvania",1885.766857848008
1912,"Dallas-Fort Worth, Texas",2247.7282536046423
1913,"Tampa, Florida",1746.0322041346728
1914,"Portland, Oregon",2084.575265926265
1915,"Daytona Beach, Florida",1452.7379314280543
1916,"Portland, Oregon",1654.8605666309102
1917,"Washington, District of Columbia",2917.502941861633
1918,"Chicago, Illinois",1411.6090248583255
1919,"Kansas City, Missouri",844.9391205500066
1920,"Chicago, Illinois",1627.8955584556566
1921,"Phoenix, Arizona",1752.851861345527
1922,"Houston, Texas",1818.4334013244015
1923,"Phoenix, Arizona",1422.1543653201588
1924,"Lakeland, Florida",1547.7684633615195
1925,"Washington, District of Columbia",2148.3667653663474
1926,"Baltimore, Maryland",1047.5185260056242
1927,"Houston, Texas",1587.7503950115856
1928,"Las Vegas, Nevada",1167.9515765162173
1929,"Los Angeles-Long Beach-Anaheim, California",2780.8615959690883
1930,"Austin, Texas",1347.8273531803943
1931,"Riverside, California",2037.2093797855368
1932,"Orlando, Florida",1601.4218152401727
1933,"Seattle, Washington",1865.356228873842
1934,"Los Angeles-Long Beach-Anaheim, California",2107.5561001733754
1935,"Tampa, Florida",1755.14768484248
1936,"Seattle, Washington",2543.861521208568
1937,"Philadelphia, Pennsylvania",1610.9391415308346
1938,"San Antonio, Texas",1179.665023110525
1939,"Boston, Massachusetts",1873.9213098480238
1940,"Tucson, Arizona",1515.7240598161397
1941,"Lakeland, Florida",1557.4922876444743
1942,"Miami-Fort Lauderdale, Florida",2683.1792771638566
1943,"Los Angeles-Long Beach-Anaheim, California",2501.8898429554984
1944,"Las Vegas, Nevada",1204.8489024153323
1945,"Cincinnati, Ohio",1249.7790988527372
1946,"New York, New York",2029.445753611196
1947,"Phoenix, Arizona",1849.092038633167
1948,"North Port-Sarasota-Bradenton, Florida",1543.142288324954
1949,"Los Angeles-Long Beach-Anaheim, California",2231.258642584937
1950,"Stockton, California",2532.2604454661455
1951,"Austin, Texas",1437.9874385611306
1952,"Omaha, Nebraska",992.7795341057549
1953,"New York, New York",2043.8935852010152
1954,"Miami-Fort Lauderdale, Florida",2196.3751950521337
1955,"Miami-Fort Lauderdale, Florida",1583.8027234991937
1956,"Detroit, Michigan",1462.251415451392
1957,"Miami-Fort Lauderdale, Florida",1436.0955227757431
1958,"Austin, Texas",1623.4312881781693
1959,"Riverside, California",1333.9914200314624
1960,"Miami-Fort Lauderdale, Florida",4649.123017294362
1961,"Miami-Fort Lauderdale, Florida",2564.5810575809287
1962,"Jacksonville, Florida",1117.6294849944647
1963,"Stamford, Connecticut",1186.8611465879808
1964,"Orlando, Florida",1250.8939451045694
1965,"Wichita, Kansas",802.3167569650775
1966,"Memphis, Tennessee",1467.202869968472
1967,"Las Vegas, Nevada",1594.3820244297544
1968,"Baltimore, Maryland",1652.9810572182607
1969,"Denver, Colorado",1485.5764142857136
1970,"Philadelphia, Pennsylvania",2018.9663619927398
1971,"Tampa, Florida",1132.0141962220814
1972,"New York, New York",2167.0164071908994
1973,"Dallas-Fort Worth, Texas",1572.1792594904027
1974,"Los Angeles-Long Beach-Anaheim, California",2341.1415613382696
1975,"Louisville-Jefferson County, Kentucky",869.3358802193911
1976,"Dallas-Fort Worth, Texas",1706.0898812780367
1977,"Virginia Beach, Virginia",1703.111447121302
1978,"Miami-Fort Lauderdale, Florida",2686.744455712921
1979,"Raleigh, North Carolina",1605.7203855654998
1980,"Kansas City, Missouri",1035.411662800933
1981,"Melbourne, Florida",1346.795473577025
1982,"Phoenix, Arizona",1650.4261702509677
1983,"Orlando, Florida",2215.3650734178386
1984,"Baltimore, Maryland",1706.9632689620464
1985,"Detroit, Michigan",1890.016935429109
1986,"New York, New York",1951.2401278715001
1987,"New York, New York",2316.720581270749
1988,"Washington, District of Columbia",2064.9104941728847
1989,"Portland, Oregon",3131.0567025404603
1990,"Los Angeles-Long Beach-Anaheim, California",1895.93980294341
1991,"Austin, Texas",1468.2169360948296
1992,"Boston, Massachusetts",2391.277532994329
1993,"Daytona Beach, Florida",1837.6704247415983
1994,"Dayton, Ohio",817.047662833834
1995,"Columbia, South Carolina",1367.9515421614026
1996,"Chicago, Illinois",1855.6369106266495
1997,"Dallas-Fort Worth, Texas",1726.690802875121
1998,"Baltimore, Maryland",2119.5048662459403
1999,"Columbus, Ohio",807.8511958548718
2000,"Daytona Beach, Florida",1733.7449307719469
2001,"Nashville, Tennessee",1598.3735569684159
2002,"Washington, District of Columbia",2320.9849437620974
2003,"North Port-Sarasota-Bradenton, Florida",1709.5837677343766
2004,"New York, New York",1933.0631361008218
2005,"Louisville-Jefferson County, Kentucky",760.4916032189433
2006,"St. Louis, Missouri",849.1747609798307
2007,"Detroit, Michigan",1655.0761774935918
2008,"Charleston, South Carolina",1452.4328226928285
2009,"Philadelphia, Pennsylvania",2267.448352786623
2010,"Los Angeles-Long Beach-Anaheim, California",2278.6340048373104
2011,"Boise City, Idaho",1558.0400078037342
2012,"San Jose, California",3629.5292975384928
2013,"Detroit, Michigan",1143.7219186348482
2014,"Dallas-Fort Worth, Texas",2032.5461458159377
2015,"Los Angeles-Long Beach-Anaheim, California",2522.0740850684133
2016,"Denver, Colorado",2030.3924814792872
2017,"Orlando, Florida",1364.9028165369723
2018,"Minneapolis-St Paul, Minnesota",1510.3770409984468
2019,"New York, New York",1650.6273707404953
2020,"Oklahoma City, Oklahoma",1157.416065006908
2021,"Sacramento, California",2267.902021166712
2022,"Wichita, Kansas",803.8305045742713
2023,"Atlanta, Georgia",1356.0363921581663
2024,"San Francisco, California",3840.426303801991
2025,"Oklahoma City, Oklahoma",981.3398471447186
2026,"Denver, Colorado",2233.4056461611412
2027,"Washington, District of Columbia",1898.4329969272362
2028,"Baltimore, Maryland",1559.9070267799307
2029,"Port St. Lucie, Florida",1572.3437545979211
2030,"Boston, Massachusetts",2455.531479867385
2031,"Seattle, Washington",2582.2308681738987
2032,"Dallas-Fort Worth, Texas",1564.8071556639152
2033,"Atlanta, Georgia",2256.9773696690445
2034,"Orlando, Florida",1642.9195743380176
2035,"Los Angeles-Long Beach-Anaheim, California",2775.9251173139037
2036,"Atlanta, Georgia",1809.7893288158316
2037,"Washington, District of Columbia",2392.1433073473554
2038,"Atlanta, Georgia",1685.097132528031
2039,"Seattle, Washington",1755.9358688258787
2040,"Virginia Beach, Virginia",1007.2537547827405
2041,"Dallas-Fort Worth, Texas",1727.9307547912435
2042,"Orlando, Florida",1506.444219774662
2043,"Philadelphia, Pennsylvania",1903.873320466848
2044,"Orlando, Florida",1426.9991159827323
2045,"Los Angeles-Long Beach-Anaheim, California",2090.0824324179657
2046,"Birmingham, Alabama",1129.566221900651
2047,"Sacramento, California",2207.963727097964
2048,"Los Angeles-Long Beach-Anaheim, California",2299.441595887454
2049,"Chicago, Illinois",1739.0408947172796
2050,"Tampa, Florida",1416.4535185408754
2051,"San Francisco, California",3363.3896599634063
2052,"Miami-Fort Lauderdale, Florida",1589.2530405347022
2053,"Boston, Massachusetts",2225.4093407761297
2054,"Riverside, California",2296.2685905937105
2055,"Stamford, Connecticut",1974.5563931878064
2056,"Miami-Fort Lauderdale, Florida",2490.650393768422
2057,"Virginia Beach, Virginia",1249.1523939581634
2058,"Los Angeles-Long Beach-Anaheim, California",1949.327545487794
2059,"Philadelphia, Pennsylvania",2330.2406207647455
2060,"Orlando, Florida",1702.544067969756
2061,"Colorado Springs, Colorado",1434.704507914764
2062,"Virginia Beach, Virginia",1546.5244961029289
2063,"Tampa, Florida",1329.3510961040395
2064,"New York, New York",3062.5825505648286
2065,"Seattle, Washington",3090.7494711118243
2066,"New York, New York",2657.025077956514
2067,"Seattle, Washington",2718.7974022169674
2068,"Los Angeles-Long Beach-Anaheim, California",15253.983591494225
2069,"Miami-Fort Lauderdale, Florida",2371.6669559050906
2070,"Washington, District of Columbia",2340.892913286019
2071,"Las Vegas, Nevada",1763.3612174686034
2072,"Dallas-Fort Worth, Texas",1520.707403693877
2073,"Richmond, Virginia",1272.2327752735605
2074,"Charlotte, North Carolina",1795.0422039263387
2075,"Cincinnati, Ohio",1686.23425595166
2076,"New York, New York",2607.4449169871564
2077,"Fort Myers, Florida",1352.4922128989049
2078,"Orlando, Florida",1437.0775723213087
2079,"Dallas-Fort Worth, Texas",1575.6849553520115
2080,"Miami-Fort Lauderdale, Florida",2619.183973428984
2081,"New York, New York",2329.6176350371943
2082,"San Diego, California",2933.7070322049267
2083,"Phoenix, Arizona",1225.7266377814012
2084,"Miami-Fort Lauderdale, Florida",2221.2011441749037
2085,"Chicago, Illinois",1312.1889847171976
2086,"Philadelphia, Pennsylvania",1901.3084867882305
2087,"Nashville, Tennessee",1563.6643619775086
2088,"Minneapolis-St Paul, Minnesota",1530.3904261881075
2089,"Boise City, Idaho",1379.0264739803429
2090,"Phoenix, Arizona",2213.537141657388
2091,"Memphis, Tennessee",1259.9392749723138
2092,"Richmond, Virginia",1642.5430457616828
2093,"New York, New York",2673.2812129571316
2094,"St. Louis, Missouri",899.1308531026467
2095,"Austin, Texas",1323.9924609336867
2096,"Los Angeles-Long Beach-Anaheim, California",2447.836231974103
2097,"Tampa, Florida",1189.9873671445657
2098,"Detroit, Michigan",1046.016116831814
2099,"Philadelphia, Pennsylvania",1098.342389778626
2100,"Miami-Fort Lauderdale, Florida",1957.2131035239727
2101,"Riverside, California",2375.6079786908576
2102,"Tampa, Florida",1441.0916193048083
2103,"Los Angeles-Long Beach-Anaheim, California",3296.8801502976203
2104,"New Haven, Connecticut",1203.2204877842664
2105,"North Port-Sarasota-Bradenton, Florida",2268.0036210932253
2106,"Baltimore, Maryland",1866.9759895176614
2107,"Melbourne, Florida",1500.5668251349239
2108,"Phoenix, Arizona",1859.7232422627999
2109,"Tampa, Florida",1728.4587340373498
2110,"Birmingham, Alabama",1340.5365291141195
2111,"San Francisco, California",2564.7815819066527
2112,"Tampa, Florida",1531.4308176087095
2113,"Tampa, Florida",1537.5691041833745
2114,"Las Vegas, Nevada",1296.5476383865216
2115,"Nashville, Tennessee",1550.556425104327
2116,"North Port-Sarasota-Bradenton, Florida",1772.2591296409264
2117,"Los Angeles-Long Beach-Anaheim, California",2635.7592932692132
2118,"Los Angeles-Long Beach-Anaheim, California",2918.865329259103
2119,"Tampa, Florida",1778.961387355699
2120,"Virginia Beach, Virginia",1292.5647463517575
2121,"Orlando, Florida",1603.8803144425688
2122,"Austin, Texas",1712.048438146156
2123,"Cincinnati, Ohio",1041.007118060652
2124,"Portland, Oregon",1520.527452085366
2125,"Tampa, Florida",1486.9264711843157
2126,"Nashville, Tennessee",2277.8118721510186
2127,"Boston, Massachusetts",2518.831720059583
2128,"Boulder, Colorado",2571.8909045587698
2129,"Kansas City, Missouri",1594.7134022502773
2130,"Las Vegas, Nevada",2340.8747691273493
2131,"Los Angeles-Long Beach-Anaheim, California",3064.516678363898
2132,"Boston, Massachusetts",2497.461589549666
2133,"Tampa, Florida",1790.1686013936014
2134,"New Haven, Connecticut",1531.4720705447528
2135,"New York, New York",2572.192155247245
2136,"Washington, District of Columbia",1866.230593104318
2137,"Birmingham, Alabama",1434.3400047641353
2138,"Colorado Springs, Colorado",1396.2214468636148
2139,"Atlanta, Georgia",1387.4951270833385
2140,"Boston, Massachusetts",2546.180330391662
2141,"Phoenix, Arizona",1792.79441508991
2142,"Melbourne, Florida",2079.6303330281708
2143,"Hartford, Connecticut",1473.5092578914605
2144,"New York, New York",1737.347569426964
2145,"Pittsburgh, Pennsylvania",1345.8005032193419
2146,"Miami-Fort Lauderdale, Florida",4388.25674355262
2147,"Los Angeles-Long Beach-Anaheim, California",2645.8992051861233
2148,"Washington, District of Columbia",1868.2849376649285
2149,"Orlando, Florida",1727.3610557112222
2150,"Miami-Fort Lauderdale, Florida",1642.494413856246
2151,"Melbourne, Florida",961.1324260809257
2152,"Los Angeles-Long Beach-Anaheim, California",2309.977793193368
2153,"Washington, District of Columbia",1834.1957400165338
2154,"El Paso, Texas",649.3536072802185
2155,"Los Angeles-Long Beach-Anaheim, California",2543.4742971942496
2156,"San Diego, California",2987.098650646546
2157,"Phoenix, Arizona",1946.854927671986
2158,"Houston, Texas",1434.5981852944585
2159,"Austin, Texas",2249.7439830652847
2160,"Chicago, Illinois",1260.792940419863
2161,"Virginia Beach, Virginia",1140.5288684457153
2162,"Portland, Oregon",1428.423945473654
2163,"Miami-Fort Lauderdale, Florida",1809.426048199125
2164,"Los Angeles-Long Beach-Anaheim, California",3311.31301529312
2165,"Washington, District of Columbia",3288.698311597187
2166,"New York, New York",3133.5296839045477
2167,"Miami-Fort Lauderdale, Florida",1721.6258014808104
2168,"Miami-Fort Lauderdale, Florida",1897.7688474296756
2169,"Austin, Texas",1812.736914800325
2170,"Washington, District of Columbia",2035.6725042627654
2171,"Minneapolis-St Paul, Minnesota",1713.7432715629677
2172,"Dallas-Fort Worth, Texas",1666.0826832941518
2173,"San Diego, California",3439.0577740118724
2174,"Pittsburgh, Pennsylvania",1689.497859156958
2175,"Tampa, Florida",1207.5518456520017
2176,"Kansas City, Missouri",1527.2674426761325
2177,"Omaha, Nebraska",960.39724825209
2178,"San Francisco, California",5921.872959310129
2179,"Dallas-Fort Worth, Texas",1763.1705271440787
2180,"San Francisco, California",3456.1585883256284
2181,"Dallas-Fort Worth, Texas",1609.5530299739269
2182,"Atlanta, Georgia",1871.3475641150617
2183,"Stockton, California",2694.2259813081637
2184,"Pittsburgh, Pennsylvania",1223.605868877672
2185,"Port St. Lucie, Florida",1720.2038832063909
2186,"New York, New York",2670.522574134077
2187,"Los Angeles-Long Beach-Anaheim, California",3542.194481641038
2188,"Dallas-Fort Worth, Texas",1769.6092450288634
2189,"Philadelphia, Pennsylvania",1151.9472788810663
2190,"Washington, District of Columbia",2465.714220704491
2191,"Houston, Texas",1796.2743458626705
2192,"Los Angeles-Long Beach-Anaheim, California",3968.909659802186
2193,"Los Angeles-Long Beach-Anaheim, California",3509.6370573941927
2194,"New York, New York",2718.2848420496402
2195,"New York, New York",2172.736842629313
2196,"Philadelphia, Pennsylvania",1946.6749168031577
2197,"Jacksonville, Florida",1021.7596595480708
2198,"Chicago, Illinois",995.8040285298704
2199,"Phoenix, Arizona",1314.0887056682204
2200,"Los Angeles-Long Beach-Anaheim, California",7824.276421415032
2201,"San Jose, California",3494.4054353464753
2202,"Washington, District of Columbia",2253.517978417362
2203,"Boston, Massachusetts",4033.950790273493
2204,"Los Angeles-Long Beach-Anaheim, California",1999.652698622172
2205,"St. Louis, Missouri",962.7644209405743
2206,"Philadelphia, Pennsylvania",1458.250280180624
2207,"Charlotte, North Carolina",1333.6709038523304
2208,"Phoenix, Arizona",1129.2652543309655
2209,"Oklahoma City, Oklahoma",1087.0850178890983
2210,"Raleigh, North Carolina",1444.0078558138143
2211,"Kansas City, Missouri",994.3755090034612
2212,"Charlotte, North Carolina",1380.9315473587171
2213,"Ventura, California",2803.1506673611625
2214,"St. Louis, Missouri",1490.1749206762915
2215,"San Jose, California",3488.719372655195
2216,"Fort Myers, Florida",1370.499600789198
2217,"New York, New York",3295.4548343043894
2218,"Washington, District of Columbia",1696.1753205277312
2219,"Washington, District of Columbia",2196.9240485995433
2220,"Phoenix, Arizona",1468.3755518716594
2221,"Las Vegas, Nevada",2128.018266064155
2222,"Philadelphia, Pennsylvania",1723.2634247519086
2223,"Virginia Beach, Virginia",1441.1418300307964
2224,"New York, New York",3241.1657599440396
2225,"Orlando, Florida",2168.0764242177574
2226,"Boston, Massachusetts",2190.3371315065942
2227,"Charleston, South Carolina",2266.0209268030253
2228,"Austin, Texas",1440.644149845325
2229,"Houston, Texas",1755.3420777103556
2230,"Los Angeles-Long Beach-Anaheim, California",2386.343662418875
2231,"Los Angeles-Long Beach-Anaheim, California",5259.705934956388
2232,"Seattle, Washington",1995.9627368442011
2233,"Austin, Texas",1826.7753866778648
2234,"Phoenix, Arizona",1244.1921021751232
2235,"New York, New York",3210.626215054691
2236,"Las Vegas, Nevada",1686.857622692028
2237,"New York, New York",2087.7417134796333
2238,"Seattle, Washington",1609.2379548553222
2239,"Richmond, Virginia",1414.555745789034
2240,"Fort Myers, Florida",1160.1395646188037
2241,"Seattle, Washington",2085.0791845376502
2242,"Los Angeles-Long Beach-Anaheim, California",3633.100327685681
2243,"New York, New York",3914.1580710134085
2244,"Las Vegas, Nevada",1662.1165591866481
2245,"Washington, District of Columbia",2016.3111314835096
2246,"Richmond, Virginia",1235.3424335189525
2247,"Boston, Massachusetts",3145.5962168462647
2248,"Philadelphia, Pennsylvania",1624.5558052408987
2249,"New York, New York",5710.887199925649
2250,"Jacksonville, Florida",1897.4281284743074
2251,"Austin, Texas",1569.3947962565273
2252,"Virginia Beach, Virginia",1266.252764943058
2253,"New York, New York",1892.4970988595178
2254,"St. Louis, Missouri",1358.9302912942903
2255,"Chicago, Illinois",2098.792571199088
2256,"Jacksonville, Florida",1778.6315226318502
2257,"Boston, Massachusetts",2599.33734243868
2258,"New York, New York",2864.552529353756
2259,"Boston, Massachusetts",2741.973829788556
2260,"Miami-Fort Lauderdale, Florida",2607.3995424110426
2261,"Boston, Massachusetts",3582.8118279909163
2262,"Washington, District of Columbia",2485.7550710130777
